simulation,period,variable,risk,value
10,12,returns,Real Estate,-0.18985710993848212
10,12,contributions,,0.0
10,12,withdrawals,,50000.0
10,12,availableCash,,72911.51713310508
10,12,cashBuffer,,150000.0
10,12,cashDepletion,,50000.0
10,12,shortfall,,0.0
10,12,cashReplenishment,,0
10,12,financialGainLoss,,-98176.91950922378
10,13,ptf_bop,Cash,72911.51713310508
10,13,ptf_bop,Real Estate,132818.66004762045
10,13,ptf_bop,Precious Metals,38095.25891632154
10,13,ptf_bop,Bonds,232907.0193512129
10,13,ptf_bop,Crypto,36337.1912993194
10,13,ptf_bop,Stocks,281388.6173861377
10,13,ptf_eop,Cash,22911.51713310508
10,13,ptf_eop,Real Estate,127265.43823100012
10,13,ptf_eop,Precious Metals,37952.08514363271
10,13,ptf_eop,Bonds,249363.15772778593
10,13,ptf_eop,Crypto,33804.32378859052
10,13,ptf_eop,Stocks,193554.10214406598
10,13,ptf1,Cash,22911.51713310508
10,13,ptf1,Real Estate,132818.66004762045
10,13,ptf1,Precious Metals,38095.25891632154
10,13,ptf1,Bonds,232907.0193512129
10,13,ptf1,Crypto,36337.1912993194
10,13,ptf1,Stocks,281388.6173861377
10,13,ptf2,Cash,22911.51713310508
10,13,ptf2,Real Estate,144309.3494001224
10,13,ptf2,Precious Metals,36077.3373500306
10,13,ptf2,Bonds,216464.0241001836
10,13,ptf2,Crypto,36077.3373500306
10,13,ptf2,Stocks,288618.6988002448
10,13,ptf3,Cash,22911.51713310508
10,13,ptf3,Real Estate,127265.43823100012
10,13,ptf3,Precious Metals,37952.08514363271
10,13,ptf3,Bonds,249363.15772778593
10,13,ptf3,Crypto,33804.32378859052
10,13,ptf3,Stocks,193554.10214406598
10,13,ptf4,Cash,22911.51713310508
10,13,ptf4,Real Estate,127265.43823100012
10,13,ptf4,Precious Metals,37952.08514363271
10,13,ptf4,Bonds,249363.15772778593
10,13,ptf4,Crypto,33804.32378859052
10,13,ptf4,Stocks,193554.10214406598
10,13,ptf5,Cash,22911.51713310508
10,13,ptf5,Real Estate,127265.43823100012
10,13,ptf5,Precious Metals,37952.08514363271
10,13,ptf5,Bonds,249363.15772778593
10,13,ptf5,Crypto,33804.32378859052
10,13,ptf5,Stocks,193554.10214406598
10,13,returns,Cash,0.0
10,13,returns,Money Market,0.017787615707003795
10,13,returns,Bonds,0.1519843020768014
10,13,returns,Stocks,-0.32937781596047505
10,13,returns,Crypto,-0.06300391681866044
10,13,returns,Precious Metals,0.05196469394104326
10,13,returns,Real Estate,-0.11810677021254597
10,13,contributions,,0.0
10,13,withdrawals,,50000.0
10,13,availableCash,,22911.51713310508
10,13,cashBuffer,,150000.0
10,13,cashDepletion,,50000.0
10,13,shortfall,,0.0
10,13,cashReplenishment,,0
10,13,financialGainLoss,,-79607.63996553677
10,14,ptf_bop,Cash,22911.51713310508
10,14,ptf_bop,Real Estate,127265.43823100012
10,14,ptf_bop,Precious Metals,37952.08514363271
10,14,ptf_bop,Bonds,249363.15772778593
10,14,ptf_bop,Crypto,33804.32378859052
10,14,ptf_bop,Stocks,193554.10214406598
10,14,ptf_eop,Cash,52929.68967228511
10,14,ptf_eop,Real Estate,122970.12483363606
10,14,ptf_eop,Precious Metals,30742.531208409015
10,14,ptf_eop,Bonds,184455.1872504541
10,14,ptf_eop,Crypto,30742.531208409015
10,14,ptf_eop,Stocks,245940.24966727212
10,14,ptf1,Cash,0.0
10,14,ptf1,Real Estate,127265.43823100012
10,14,ptf1,Precious Metals,37952.08514363271
10,14,ptf1,Bonds,222274.674860891
10,14,ptf1,Crypto,33804.32378859052
10,14,ptf1,Stocks,193554.10214406598
10,14,ptf2,Cash,0.0
10,14,ptf2,Real Estate,122970.12483363606
10,14,ptf2,Precious Metals,30742.531208409015
10,14,ptf2,Bonds,184455.1872504541
10,14,ptf2,Crypto,30742.531208409015
10,14,ptf2,Stocks,245940.24966727212
10,14,ptf3,Cash,0.0
10,14,ptf3,Real Estate,117249.41142653745
10,14,ptf3,Precious Metals,32329.629955916498
10,14,ptf3,Bonds,200828.71958256178
10,14,ptf3,Crypto,28228.45263886797
10,14,ptf3,Stocks,289144.1002365817
10,14,ptf4,Cash,52929.68967228511
10,14,ptf4,Real Estate,117249.41142653745
10,14,ptf4,Precious Metals,32329.629955916498
10,14,ptf4,Bonds,147899.02991027667
10,14,ptf4,Crypto,28228.45263886797
10,14,ptf4,Stocks,289144.1002365817
10,14,ptf5,Cash,52929.68967228511
10,14,ptf5,Real Estate,122970.12483363606
10,14,ptf5,Precious Metals,30742.531208409015
10,14,ptf5,Bonds,184455.1872504541
10,14,ptf5,Crypto,30742.531208409015
10,14,ptf5,Stocks,245940.24966727212
10,14,returns,Cash,0.0
10,14,returns,Money Market,0.0013334857686945927
10,14,returns,Bonds,0.08876699309017329
10,14,returns,Stocks,0.17566807640375764
10,14,returns,Crypto,-0.08177851564979037
10,14,returns,Precious Metals,0.051625506590471076
10,14,returns,Real Estate,-0.04652116450916873
10,14,contributions,,0.0
10,14,withdrawals,,50000.0
10,14,availableCash,,0.0
10,14,cashBuffer,,150000.0
10,14,cashDepletion,,22911.51713310508
10,14,shortfall,,27088.48286689492
10,14,cashReplenishment,,52929.68967228511
10,14,financialGainLoss,,52929.68967228511
10,15,ptf_bop,Cash,52929.68967228511
10,15,ptf_bop,Real Estate,122970.12483363606
10,15,ptf_bop,Precious Metals,30742.531208409015
10,15,ptf_bop,Bonds,184455.1872504541
10,15,ptf_bop,Crypto,30742.531208409015
10,15,ptf_bop,Stocks,245940.24966727212
10,15,ptf_eop,Cash,2929.689672285109
10,15,ptf_eop,Real Estate,120049.65336273634
10,15,ptf_eop,Precious Metals,29840.50803174917
10,15,ptf_eop,Bonds,201007.07775871234
10,15,ptf_eop,Crypto,36033.44923473147
10,15,ptf_eop,Stocks,226369.95971293325
10,15,ptf1,Cash,2929.689672285109
10,15,ptf1,Real Estate,122970.12483363606
10,15,ptf1,Precious Metals,30742.531208409015
10,15,ptf1,Bonds,184455.1872504541
10,15,ptf1,Crypto,30742.531208409015
10,15,ptf1,Stocks,245940.24966727212
10,15,ptf2,Cash,2929.689672285109
10,15,ptf2,Real Estate,122970.12483363606
10,15,ptf2,Precious Metals,30742.531208409015
10,15,ptf2,Bonds,184455.1872504541
10,15,ptf2,Crypto,30742.531208409015
10,15,ptf2,Stocks,245940.24966727212
10,15,ptf3,Cash,2929.689672285109
10,15,ptf3,Real Estate,120049.65336273634
10,15,ptf3,Precious Metals,29840.50803174917
10,15,ptf3,Bonds,201007.07775871234
10,15,ptf3,Crypto,36033.44923473147
10,15,ptf3,Stocks,226369.95971293325
10,15,ptf4,Cash,2929.689672285109
10,15,ptf4,Real Estate,120049.65336273634
10,15,ptf4,Precious Metals,29840.50803174917
10,15,ptf4,Bonds,201007.07775871234
10,15,ptf4,Crypto,36033.44923473147
10,15,ptf4,Stocks,226369.95971293325
10,15,ptf5,Cash,2929.689672285109
10,15,ptf5,Real Estate,120049.65336273634
10,15,ptf5,Precious Metals,29840.50803174917
10,15,ptf5,Bonds,201007.07775871234
10,15,ptf5,Crypto,36033.44923473147
10,15,ptf5,Stocks,226369.95971293325
10,15,returns,Cash,0.0
10,15,returns,Money Market,0.02021875246859783
10,15,returns,Bonds,0.0897339389311075
10,15,returns,Stocks,-0.07957335157956098
10,15,returns,Crypto,0.17210417679840326
10,15,returns,Precious Metals,-0.029341213660803354
10,15,returns,Real Estate,-0.023749438937715778
10,15,contributions,,0.0
10,15,withdrawals,,50000.0
10,15,availableCash,,2929.689672285109
10,15,cashBuffer,,150000.0
10,15,cashDepletion,,50000.0
10,15,shortfall,,0.0
10,15,cashReplenishment,,0
10,15,financialGainLoss,,-1549.9760673176497
10,16,ptf_bop,Cash,2929.689672285109
10,16,ptf_bop,Real Estate,120049.65336273634
10,16,ptf_bop,Precious Metals,29840.50803174917
10,16,ptf_bop,Bonds,201007.07775871234
10,16,ptf_bop,Crypto,36033.44923473147
10,16,ptf_bop,Stocks,226369.95971293325
10,16,ptf_eop,Cash,51176.342889621155
10,16,ptf_eop,Real Estate,113246.06755462955
10,16,ptf_eop,Precious Metals,28311.51688865739
10,16,ptf_eop,Bonds,169869.10133194432
10,16,ptf_eop,Crypto,28311.51688865739
10,16,ptf_eop,Stocks,226492.1351092591
10,16,ptf1,Cash,0.0
10,16,ptf1,Real Estate,120049.65336273634
10,16,ptf1,Precious Metals,29840.50803174917
10,16,ptf1,Bonds,153936.76743099745
10,16,ptf1,Crypto,36033.44923473147
10,16,ptf1,Stocks,226369.95971293325
10,16,ptf2,Cash,0.0
10,16,ptf2,Real Estate,113246.06755462955
10,16,ptf2,Precious Metals,28311.51688865739
10,16,ptf2,Bonds,169869.10133194432
10,16,ptf2,Crypto,28311.51688865739
10,16,ptf2,Stocks,226492.1351092591
10,16,ptf3,Cash,0.0
10,16,ptf3,Real Estate,117638.494718324
10,16,ptf3,Precious Metals,30629.69775544492
10,16,ptf3,Bonds,167919.24438286747
10,16,ptf3,Crypto,39846.99458716354
10,16,ptf3,Stocks,261372.2492189689
10,16,ptf4,Cash,51176.342889621155
10,16,ptf4,Real Estate,117638.494718324
10,16,ptf4,Precious Metals,30629.69775544492
10,16,ptf4,Bonds,116742.90149324632
10,16,ptf4,Crypto,39846.99458716354
10,16,ptf4,Stocks,261372.2492189689
10,16,ptf5,Cash,51176.342889621155
10,16,ptf5,Real Estate,113246.06755462955
10,16,ptf5,Precious Metals,28311.51688865739
10,16,ptf5,Bonds,169869.10133194432
10,16,ptf5,Crypto,28311.51688865739
10,16,ptf5,Stocks,226492.1351092591
10,16,returns,Cash,0.0
10,16,returns,Money Market,-0.009843541809679713
10,16,returns,Bonds,-0.011478585179929697
10,16,returns,Stocks,0.15400143626569526
10,16,returns,Crypto,0.4074482389577537
10,16,returns,Precious Metals,0.08188119611903515
10,16,returns,Real Estate,0.038786575627233665
10,16,contributions,,0.0
10,16,withdrawals,,50000.0
10,16,availableCash,,0.0
10,16,cashBuffer,,150000.0
10,16,cashDepletion,,2929.689672285109
10,16,shortfall,,47070.31032771489
10,16,cashReplenishment,,51176.342889621155
10,16,financialGainLoss,,51176.342889621155
10,17,ptf_bop,Cash,51176.342889621155
10,17,ptf_bop,Real Estate,113246.06755462955
10,17,ptf_bop,Precious Metals,28311.51688865739
10,17,ptf_bop,Bonds,169869.10133194432
10,17,ptf_bop,Crypto,28311.51688865739
10,17,ptf_bop,Stocks,226492.1351092591
10,17,ptf_eop,Cash,5557.746703041485
10,17,ptf_eop,Real Estate,113246.06755462952
10,17,ptf_eop,Precious Metals,28311.51688865738
10,17,ptf_eop,Bonds,169869.1013319443
10,17,ptf_eop,Crypto,28311.51688865738
10,17,ptf_eop,Stocks,226492.13510925905
10,17,ptf1,Cash,1176.3428896211553
10,17,ptf1,Real Estate,113246.06755462955
10,17,ptf1,Precious Metals,28311.51688865739
10,17,ptf1,Bonds,169869.10133194432
10,17,ptf1,Crypto,28311.51688865739
10,17,ptf1,Stocks,226492.1351092591
10,17,ptf2,Cash,1176.3428896211553
10,17,ptf2,Real Estate,113246.06755462955
10,17,ptf2,Precious Metals,28311.51688865739
10,17,ptf2,Bonds,169869.10133194432
10,17,ptf2,Crypto,28311.51688865739
10,17,ptf2,Stocks,226492.1351092591
10,17,ptf3,Cash,1176.3428896211553
10,17,ptf3,Real Estate,116383.4865801372
10,17,ptf3,Precious Metals,32215.099051822042
10,17,ptf3,Bonds,177484.0323104631
10,17,ptf3,Crypto,27877.83323538187
10,17,ptf3,Stocks,216651.29040876374
10,17,ptf4,Cash,5557.746703041485
10,17,ptf4,Real Estate,116383.4865801372
10,17,ptf4,Precious Metals,32215.099051822042
10,17,ptf4,Bonds,173102.62849704278
10,17,ptf4,Crypto,27877.83323538187
10,17,ptf4,Stocks,216651.29040876374
10,17,ptf5,Cash,5557.746703041485
10,17,ptf5,Real Estate,113246.06755462952
10,17,ptf5,Precious Metals,28311.51688865738
10,17,ptf5,Bonds,169869.1013319443
10,17,ptf5,Crypto,28311.51688865738
10,17,ptf5,Stocks,226492.13510925905
10,17,returns,Cash,0.0
10,17,returns,Money Market,0.005174634243609925
10,17,returns,Bonds,0.04482822902346628
10,17,returns,Stocks,-0.0434489466742329
10,17,returns,Crypto,-0.015318276833456039
10,17,returns,Precious Metals,0.1378796543652726
10,17,returns,Real Estate,0.02770444125129698
10,17,contributions,,0.0
10,17,withdrawals,,50000.0
10,17,availableCash,,1176.3428896211553
10,17,cashBuffer,,150000.0
10,17,cashDepletion,,50000.0
10,17,shortfall,,0.0
10,17,cashReplenishment,,4381.403813420329
10,17,financialGainLoss,,4381.403813420329
10,18,ptf_bop,Cash,5557.746703041485
10,18,ptf_bop,Real Estate,113246.06755462952
10,18,ptf_bop,Precious Metals,28311.51688865738
10,18,ptf_bop,Bonds,169869.1013319443
10,18,ptf_bop,Crypto,28311.51688865738
10,18,ptf_bop,Stocks,226492.13510925905
10,18,ptf_eop,Cash,16691.271995274234
10,18,ptf_eop,Real Estate,104357.61689523782
10,18,ptf_eop,Precious Metals,26089.404223809455
10,18,ptf_eop,Bonds,156536.42534285673
10,18,ptf_eop,Crypto,26089.404223809455
10,18,ptf_eop,Stocks,208715.23379047564
10,18,ptf1,Cash,0.0
10,18,ptf1,Real Estate,113246.06755462952
10,18,ptf1,Precious Metals,28311.51688865738
10,18,ptf1,Bonds,125426.84803498577
10,18,ptf1,Crypto,28311.51688865738
10,18,ptf1,Stocks,226492.13510925905
10,18,ptf2,Cash,0.0
10,18,ptf2,Real Estate,104357.61689523782
10,18,ptf2,Precious Metals,26089.404223809455
10,18,ptf2,Bonds,156536.42534285673
10,18,ptf2,Crypto,26089.404223809455
10,18,ptf2,Stocks,208715.23379047564
10,18,ptf3,Cash,0.0
10,18,ptf3,Real Estate,98918.89626665055
10,18,ptf3,Precious Metals,29390.69236789744
10,18,ptf3,Bonds,153229.5950437932
10,18,ptf3,Crypto,36014.137348198405
10,18,ptf3,Stocks,220926.03544492373
10,18,ptf4,Cash,16691.271995274234
10,18,ptf4,Real Estate,98918.89626665055
10,18,ptf4,Precious Metals,29390.69236789744
10,18,ptf4,Bonds,136538.32304851897
10,18,ptf4,Crypto,36014.137348198405
10,18,ptf4,Stocks,220926.03544492373
10,18,ptf5,Cash,16691.271995274234
10,18,ptf5,Real Estate,104357.61689523782
10,18,ptf5,Precious Metals,26089.404223809455
10,18,ptf5,Bonds,156536.42534285673
10,18,ptf5,Crypto,26089.404223809455
10,18,ptf5,Stocks,208715.23379047564
10,18,returns,Cash,0.0
10,18,returns,Money Market,-0.002541872557495173
10,18,returns,Bonds,-0.021124989227399756
10,18,returns,Stocks,0.058504601857218716
10,18,returns,Crypto,0.38041240954561695
10,18,returns,Precious Metals,0.1265375060222801
10,18,returns,Real Estate,-0.05211618270324317
10,18,contributions,,0.0
10,18,withdrawals,,50000.0
10,18,availableCash,,0.0
10,18,cashBuffer,,150000.0
10,18,cashDepletion,,5557.746703041485
10,18,shortfall,,44442.253296958515
10,18,cashReplenishment,,16691.271995274234
10,18,financialGainLoss,,16691.271995274234
10,19,ptf_bop,Cash,16691.271995274234
10,19,ptf_bop,Real Estate,104357.61689523782
10,19,ptf_bop,Precious Metals,26089.404223809455
10,19,ptf_bop,Bonds,156536.42534285673
10,19,ptf_bop,Crypto,26089.404223809455
10,19,ptf_bop,Stocks,208715.23379047564
10,19,ptf_eop,Cash,0.0
10,19,ptf_eop,Real Estate,94921.37992514095
10,19,ptf_eop,Precious Metals,27586.370882672072
10,19,ptf_eop,Bonds,157915.37975522628
10,19,ptf_eop,Crypto,26560.488880391127
10,19,ptf_eop,Stocks,145645.1441158726
10,19,ptf1,Cash,0.0
10,19,ptf1,Real Estate,104357.61689523782
10,19,ptf1,Precious Metals,26089.404223809455
10,19,ptf1,Bonds,123227.69733813097
10,19,ptf1,Crypto,26089.404223809455
10,19,ptf1,Stocks,208715.23379047564
10,19,ptf2,Cash,0.0
10,19,ptf2,Real Estate,97695.87129429266
10,19,ptf2,Precious Metals,24423.967823573166
10,19,ptf2,Bonds,146543.80694143902
10,19,ptf2,Crypto,24423.967823573166
10,19,ptf2,Stocks,195391.74258858533
10,19,ptf3,Cash,0.0
10,19,ptf3,Real Estate,94921.37992514095
10,19,ptf3,Precious Metals,27586.370882672072
10,19,ptf3,Bonds,157915.37975522628
10,19,ptf3,Crypto,26560.488880391127
10,19,ptf3,Stocks,145645.1441158726
10,19,ptf4,Cash,0.0
10,19,ptf4,Real Estate,94921.37992514095
10,19,ptf4,Precious Metals,27586.370882672072
10,19,ptf4,Bonds,157915.37975522628
10,19,ptf4,Crypto,26560.488880391127
10,19,ptf4,Stocks,145645.1441158726
10,19,ptf5,Cash,0.0
10,19,ptf5,Real Estate,94921.37992514095
10,19,ptf5,Precious Metals,27586.370882672072
10,19,ptf5,Bonds,157915.37975522628
10,19,ptf5,Crypto,26560.488880391127
10,19,ptf5,Stocks,145645.1441158726
10,19,returns,Cash,0.0
10,19,returns,Money Market,0.01358298109141332
10,19,returns,Bonds,0.07759845367147808
10,19,returns,Stocks,-0.2545992876344761
10,19,returns,Crypto,0.08747641137800166
10,19,returns,Precious Metals,0.1294794966134317
10,19,returns,Real Estate,-0.02839926941020897
10,19,contributions,,0.0
10,19,withdrawals,,50000.0
10,19,availableCash,,0.0
10,19,cashBuffer,,150000.0
10,19,cashDepletion,,16691.271995274234
10,19,shortfall,,33308.72800472577
10,19,cashReplenishment,,0
10,19,financialGainLoss,,-35850.592912160326
10,20,ptf_bop,Cash,0.0
10,20,ptf_bop,Real Estate,94921.37992514095
10,20,ptf_bop,Precious Metals,27586.370882672072
10,20,ptf_bop,Bonds,157915.37975522628
10,20,ptf_bop,Crypto,26560.488880391127
10,20,ptf_bop,Stocks,145645.1441158726
10,20,ptf_eop,Cash,0.0
10,20,ptf_eop,Real Estate,83068.6143119351
10,20,ptf_eop,Precious Metals,13997.454932828878
10,20,ptf_eop,Bonds,125301.83813341071
10,20,ptf_eop,Crypto,16087.628281510677
10,20,ptf_eop,Stocks,132326.05680926275
10,20,ptf1,Cash,0.0
10,20,ptf1,Real Estate,94921.37992514095
10,20,ptf1,Precious Metals,27586.370882672072
10,20,ptf1,Bonds,107915.37975522628
10,20,ptf1,Crypto,26560.488880391127
10,20,ptf1,Stocks,145645.1441158726
10,20,ptf2,Cash,0.0
10,20,ptf2,Real Estate,80525.75271186061
10,20,ptf2,Precious Metals,20131.438177965152
10,20,ptf2,Bonds,120788.6290677909
10,20,ptf2,Crypto,20131.438177965152
10,20,ptf2,Stocks,161051.50542372122
10,20,ptf3,Cash,0.0
10,20,ptf3,Real Estate,83068.6143119351
10,20,ptf3,Precious Metals,13997.454932828878
10,20,ptf3,Bonds,125301.83813341071
10,20,ptf3,Crypto,16087.628281510677
10,20,ptf3,Stocks,132326.05680926275
10,20,ptf4,Cash,0.0
10,20,ptf4,Real Estate,83068.6143119351
10,20,ptf4,Precious Metals,13997.454932828878
10,20,ptf4,Bonds,125301.83813341071
10,20,ptf4,Crypto,16087.628281510677
10,20,ptf4,Stocks,132326.05680926275
10,20,ptf5,Cash,0.0
10,20,ptf5,Real Estate,83068.6143119351
10,20,ptf5,Precious Metals,13997.454932828878
10,20,ptf5,Bonds,125301.83813341071
10,20,ptf5,Crypto,16087.628281510677
10,20,ptf5,Stocks,132326.05680926275
10,20,returns,Cash,0.0
10,20,returns,Money Market,-0.025233964623497928
10,20,returns,Bonds,0.03736451932976937
10,20,returns,Stocks,-0.17836187584141336
10,20,returns,Crypto,-0.20087039290022624
10,20,returns,Precious Metals,-0.3046967231506698
10,20,returns,Real Estate,0.031578240680014844
10,20,contributions,,0.0
10,20,withdrawals,,50000.0
10,20,availableCash,,0.0
10,20,cashBuffer,,150000.0
10,20,cashDepletion,,0.0
10,20,shortfall,,50000.0
10,20,cashReplenishment,,0
10,20,financialGainLoss,,-31847.17109035491
11,1,ptf_bop,Cash,150000.0
11,1,ptf_bop,Real Estate,170000.0
11,1,ptf_bop,Precious Metals,42500.0
11,1,ptf_bop,Bonds,255000.0
11,1,ptf_bop,Crypto,42500.0
11,1,ptf_bop,Stocks,340000.0
11,1,ptf_eop,Cash,150000.0
11,1,ptf_eop,Real Estate,178109.15654276218
11,1,ptf_eop,Precious Metals,44527.289135690546
11,1,ptf_eop,Bonds,267163.7348141433
11,1,ptf_eop,Crypto,44527.289135690546
11,1,ptf_eop,Stocks,356218.31308552437
11,1,ptf1,Cash,100000.0
11,1,ptf1,Real Estate,170000.0
11,1,ptf1,Precious Metals,42500.0
11,1,ptf1,Bonds,255000.0
11,1,ptf1,Crypto,42500.0
11,1,ptf1,Stocks,340000.0
11,1,ptf2,Cash,100000.0
11,1,ptf2,Real Estate,170000.0
11,1,ptf2,Precious Metals,42500.0
11,1,ptf2,Bonds,255000.0
11,1,ptf2,Crypto,42500.0
11,1,ptf2,Stocks,340000.0
11,1,ptf3,Cash,100000.0
11,1,ptf3,Real Estate,214778.81200675538
11,1,ptf3,Precious Metals,46234.787027894105
11,1,ptf3,Bonds,321676.5510618814
11,1,ptf3,Crypto,53355.14754169007
11,1,ptf3,Stocks,304500.48507558997
11,1,ptf4,Cash,150000.0
11,1,ptf4,Real Estate,214778.81200675538
11,1,ptf4,Precious Metals,46234.787027894105
11,1,ptf4,Bonds,271676.5510618814
11,1,ptf4,Crypto,53355.14754169007
11,1,ptf4,Stocks,304500.48507558997
11,1,ptf5,Cash,150000.0
11,1,ptf5,Real Estate,178109.15654276218
11,1,ptf5,Precious Metals,44527.289135690546
11,1,ptf5,Bonds,267163.7348141433
11,1,ptf5,Crypto,44527.289135690546
11,1,ptf5,Stocks,356218.31308552437
11,1,returns,Cash,0.0
11,1,returns,Money Market,0.11539519113281921
11,1,returns,Bonds,0.26147667083090753
11,1,returns,Stocks,-0.1044103380129706
11,1,returns,Crypto,0.25541523627506046
11,1,returns,Precious Metals,0.08787734183280244
11,1,returns,Real Estate,0.2634047765103258
11,1,contributions,,0.0
11,1,withdrawals,,50000.0
11,1,availableCash,,100000.0
11,1,cashBuffer,,150000.0
11,1,cashDepletion,,50000.0
11,1,shortfall,,0.0
11,1,cashReplenishment,,50000.0
11,1,financialGainLoss,,90545.78271381091
11,2,ptf_bop,Cash,150000.0
11,2,ptf_bop,Real Estate,178109.15654276218
11,2,ptf_bop,Precious Metals,44527.289135690546
11,2,ptf_bop,Bonds,267163.7348141433
11,2,ptf_bop,Crypto,44527.289135690546
11,2,ptf_bop,Stocks,356218.31308552437
11,2,ptf_eop,Cash,150000.0
11,2,ptf_eop,Real Estate,194766.83050416422
11,2,ptf_eop,Precious Metals,48691.707626041054
11,2,ptf_eop,Bonds,292150.2457562463
11,2,ptf_eop,Crypto,48691.707626041054
11,2,ptf_eop,Stocks,389533.66100832843
11,2,ptf1,Cash,100000.0
11,2,ptf1,Real Estate,178109.15654276218
11,2,ptf1,Precious Metals,44527.289135690546
11,2,ptf1,Bonds,267163.7348141433
11,2,ptf1,Crypto,44527.289135690546
11,2,ptf1,Stocks,356218.31308552437
11,2,ptf2,Cash,100000.0
11,2,ptf2,Real Estate,178109.15654276218
11,2,ptf2,Precious Metals,44527.289135690546
11,2,ptf2,Bonds,267163.7348141433
11,2,ptf2,Crypto,44527.289135690546
11,2,ptf2,Stocks,356218.31308552437
11,2,ptf3,Cash,100000.0
11,2,ptf3,Real Estate,180582.9088234004
11,2,ptf3,Precious Metals,62216.619624028215
11,2,ptf3,Bonds,246753.54327306725
11,2,ptf3,Crypto,51731.82061974801
11,2,ptf3,Stocks,482549.2601805772
11,2,ptf4,Cash,150000.0
11,2,ptf4,Real Estate,180582.9088234004
11,2,ptf4,Precious Metals,62216.619624028215
11,2,ptf4,Bonds,196753.54327306725
11,2,ptf4,Crypto,51731.82061974801
11,2,ptf4,Stocks,482549.2601805772
11,2,ptf5,Cash,150000.0
11,2,ptf5,Real Estate,194766.83050416422
11,2,ptf5,Precious Metals,48691.707626041054
11,2,ptf5,Bonds,292150.2457562463
11,2,ptf5,Crypto,48691.707626041054
11,2,ptf5,Stocks,389533.66100832843
11,2,returns,Cash,0.0
11,2,returns,Money Market,-0.046105417935038376
11,2,returns,Bonds,-0.07639581605368212
11,2,returns,Stocks,0.3546447289606981
11,2,returns,Crypto,0.1618003616187521
11,2,returns,Precious Metals,0.3972694235759999
